,Team,Opponent,Home_Indicator,Full_Home_Goals,FTHG_last2_avg,FTHG_last3_avg,FTHG_last4_avg,FTHG_last5_avg,Full_Away_Goals,FTAG_last2_avg,FTAG_last3_avg,FTAG_last4_avg,FTAG_last5_avg,Full_Results,Standing,Winning_Probability,Winning_Probability_last5,Home_Win_Prob,Away_Win_Prob,Half_Home_Goals,HTHG_last2_avg,HTHG_last3_avg,HTHG_last4_avg,HTHG_last5_avg,Half_Away_Goals,HTAG_last2_avg,HTAG_last3_avg,HTAG_last4_avg,HTAG_last5_avg,Home_Shots_on_Target,HST_last2_avg,HST_last3_avg,HST_last4_avg,HST_last5_avg,Away_Shots_on_Target,AST_last2_avg,AST_last3_avg,AST_last4_avg,AST_last5_avg,Away_Shots,Home_Shots
0,QPR,Swansea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,QPR,Norwich,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,20.0
2,QPR,Man City,0,1.0,0.5,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,D,1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,7.5,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,6.0,13.0
3,QPR,Chelsea,1,3.0,2.0,1.3333333333333333,0.0,0.0,1.0,1.0,2.3333333333333335,0.0,0.0,H,1,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,12.0,8.0,9.0,0.0,0.0,5.0,4.5,5.666666666666667,0.0,0.0,9.0,19.0
4,QPR,Tottenham,0,0.0,1.5,1.3333333333333333,1.0,0.0,0.0,0.5,0.6666666666666666,1.75,0.0,D,2,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,6.0,9.0,7.333333333333333,8.25,0.0,9.0,7.0,6.0,6.5,0.0,13.0,10.0
5,QPR,West Ham,1,2.0,1.0,1.6666666666666667,1.5,1.2,1.0,0.5,0.6666666666666666,0.75,1.6,H,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.4,1.0,0.5,0.3333333333333333,0.5,0.6,14.0,10.0,10.666666666666666,9.0,9.4,6.0,7.5,6.666666666666667,6.0,6.4,9.0,18.0
6,QPR,West Brom,0,1.0,1.5,1.0,1.5,1.4,2.0,1.5,1.0,1.0,1.0,A,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,2.0,1.5,1.0,0.75,0.8,9.0,11.5,9.666666666666666,10.25,9.0,10.0,8.0,8.333333333333334,7.5,6.8,17.0,13.0
7,QPR,Everton,1,3.0,2.0,2.0,1.5,1.8,2.0,2.0,1.6666666666666667,1.25,1.2,H,2,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0.5,0.6,1.0,1.5,1.3333333333333333,1.0,0.8,8.0,8.5,10.333333333333334,9.25,9.8,6.0,8.0,7.333333333333333,7.75,7.2,13.0,13.0
8,QPR,Arsenal,0,1.0,2.0,1.6666666666666667,1.75,1.4,1.0,1.5,1.6666666666666667,1.5,1.2,D,3,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0.75,0.6,1.0,1.0,1.3333333333333333,1.25,1.0,6.0,7.0,7.666666666666667,9.25,8.6,4.0,5.0,6.666666666666667,6.5,7.0,10.0,14.0
9,QPR,Reading,1,1.0,1.0,1.6666666666666667,1.5,1.6,0.0,0.5,1.0,1.25,1.2,H,3,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.6,0.0,0.5,0.6666666666666666,1.0,1.0,11.0,8.5,8.333333333333334,8.5,9.6,3.0,3.5,4.333333333333333,5.75,5.8,4.0,21.0
10,QPR,Stoke,0,1.0,1.0,1.0,1.5,1.4,1.0,0.5,0.6666666666666666,1.0,1.2,D,4,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.75,0.6,1.0,0.5,0.6666666666666666,0.75,1.0,12.0,11.5,9.666666666666666,9.25,9.2,8.0,5.5,5.0,5.25,6.2,18.0,23.0
11,QPR,Southampton,1,1.0,1.0,1.0,1.0,1.4,0.0,0.5,0.3333333333333333,0.5,0.8,H,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6,0.0,0.5,0.3333333333333333,0.5,0.6,5.0,8.5,9.333333333333334,8.5,8.4,8.0,8.0,6.333333333333333,5.75,5.8,17.0,10.0
12,QPR,Man United,0,1.0,1.0,1.0,1.0,1.0,3.0,1.5,1.3333333333333333,1.0,1.0,A,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,1.0,1.0,0.75,0.8,7.0,6.0,8.0,8.75,8.2,15.0,11.5,10.333333333333334,8.5,7.6,21.0,13.0
13,QPR,Sunderland,0,3.0,2.0,1.6666666666666667,1.5,1.4,1.0,2.0,1.3333333333333333,1.25,1.0,H,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.75,0.6,10.0,8.5,7.333333333333333,8.5,9.0,6.0,10.5,9.666666666666666,9.25,8.0,10.0,15.0
14,QPR,Aston Villa,1,0.0,1.5,1.3333333333333333,1.25,1.2,0.0,0.5,1.3333333333333333,1.0,1.0,D,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.6,8.0,9.0,8.333333333333334,7.5,8.4,9.0,7.5,10.0,9.5,9.2,13.0,13.0
15,QPR,Wigan,0,1.0,0.5,1.3333333333333333,1.25,1.2,1.0,0.5,0.6666666666666666,1.25,1.0,D,6,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.5,0.3333333333333333,0.75,0.6,12.0,10.0,10.0,9.25,8.4,3.0,6.0,6.0,8.25,8.2,7.0,17.0
16,QPR,Fulham,1,2.0,1.5,1.0,1.5,1.4,2.0,1.5,1.0,1.0,1.4,D,7,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.5,0.4,1.0,1.0,0.6666666666666666,0.5,0.8,9.0,10.5,9.666666666666666,9.75,9.2,4.0,3.5,5.333333333333333,5.5,7.4,8.0,14.0
17,QPR,Newcastle,0,2.0,2.0,1.6666666666666667,1.25,1.6,1.0,1.5,1.3333333333333333,1.0,1.0,H,10,0.058823529411764705,0.2,0.125,0.0,0.0,0.5,0.6666666666666666,0.5,0.4,0.0,0.5,0.6666666666666666,0.5,0.4,9.0,9.0,10.0,9.5,9.6,3.0,3.5,3.3333333333333335,4.75,5.0,6.0,19.0
18,QPR,West Brom,1,1.0,1.5,1.6666666666666667,1.5,1.2,0.0,0.5,1.0,1.0,0.8,H,10,0.05555555555555555,0.2,0.125,0.0,0.0,0.0,0.3333333333333333,0.5,0.4,0.0,0.0,0.3333333333333333,0.5,0.4,8.0,8.5,8.666666666666666,9.5,9.2,4.0,3.5,3.6666666666666665,3.5,4.6,5.0,18.0
19,QPR,Liverpool,1,1.0,1.0,1.3333333333333333,1.5,1.4,2.0,1.0,1.0,1.25,1.2,A,10,0.05263157894736842,0.2,0.1111111111111111,0.0,0.0,0.0,0.0,0.25,0.4,1.0,0.5,0.3333333333333333,0.5,0.6,8.0,8.0,8.333333333333334,8.5,9.2,6.0,5.0,4.333333333333333,4.25,4.0,12.0,18.0
20,QPR,Chelsea,0,0.0,0.5,0.6666666666666666,1.0,1.2,3.0,2.5,1.6666666666666667,1.5,1.6,A,10,0.05,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,3.0,2.0,1.3333333333333333,1.0,1.0,7.0,7.5,7.666666666666667,8.0,8.2,11.0,8.5,7.0,6.0,5.6,16.0,14.0
21,QPR,Tottenham,1,0.0,0.0,0.3333333333333333,0.5,0.8,1.0,2.0,2.0,1.5,1.4,A,13,0.09523809523809523,0.4,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.3333333333333333,1.0,0.8,11.0,9.0,8.666666666666666,8.5,8.6,5.0,8.0,7.333333333333333,6.5,5.8,8.0,23.0
22,QPR,West Ham,0,0.0,0.0,0.0,0.25,0.4,0.0,0.5,1.3333333333333333,1.5,1.2,D,14,0.09090909090909091,0.2,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,6.0,6.333333333333333,6.75,7.0,8.0,6.5,8.0,7.5,6.8,16.0,4.0
23,QPR,Man City,1,1.0,0.5,0.3333333333333333,0.25,0.4,1.0,0.5,0.6666666666666666,1.25,1.4,D,15,0.08695652173913043,0.2,0.09090909090909091,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,1.0,13.0,7.0,8.333333333333334,8.0,8.0,6.0,7.0,6.333333333333333,7.5,7.2,9.0,22.0
24,QPR,Norwich,1,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.5,0.3333333333333333,0.5,1.0,D,16,0.08333333333333333,0.2,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.25,0.8,3.0,8.0,5.666666666666667,7.0,7.0,7.0,6.5,7.0,6.5,7.4,15.0,5.0
25,QPR,Swansea,0,0.0,0.0,0.3333333333333333,0.25,0.2,0.0,0.0,0.3333333333333333,0.25,0.4,D,17,0.08,0.2,0.07692307692307693,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.2,7.0,5.0,7.666666666666667,6.0,7.0,9.0,8.0,7.333333333333333,7.5,7.0,14.0,15.0
26,QPR,Man United,1,4.0,2.0,1.3333333333333333,1.25,1.0,1.0,0.5,0.3333333333333333,0.5,0.4,H,17,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,2.0,1.0,0.6666666666666666,0.5,0.4,0.0,0.0,0.0,0.25,0.2,12.0,9.5,7.333333333333333,8.75,7.2,8.0,8.5,8.0,7.5,7.6,14.0,13.0
27,QPR,Southampton,0,0.0,2.0,1.3333333333333333,1.0,1.0,2.0,1.5,1.0,0.75,0.8,A,17,0.07407407407407407,0.0,0.07142857142857142,0.07692307692307693,0.0,1.0,0.6666666666666666,0.5,0.4,1.0,0.5,0.3333333333333333,0.25,0.4,5.0,8.5,8.0,6.75,8.0,8.0,8.0,8.333333333333334,8.0,7.6,13.0,12.0
28,QPR,Sunderland,1,1.0,0.5,1.6666666666666667,1.25,1.0,2.0,2.0,1.6666666666666667,1.25,1.0,A,20,0.10714285714285714,0.2,0.07142857142857142,0.14285714285714285,1.0,0.5,1.0,0.75,0.6,1.0,1.0,0.6666666666666666,0.5,0.4,9.0,7.0,8.666666666666666,8.25,7.2,3.0,5.5,6.333333333333333,7.0,7.0,5.0,17.0
29,QPR,Aston Villa,0,3.0,2.0,1.3333333333333333,2.0,1.6,1.0,1.5,1.6666666666666667,1.5,1.2,H,23,0.13793103448275862,0.4,0.13333333333333333,0.14285714285714285,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,0.75,0.6,8.0,8.5,7.333333333333333,8.5,8.2,3.0,3.0,4.666666666666667,5.5,6.2,7.0,15.0
30,QPR,Fulham,0,3.0,3.0,2.3333333333333335,1.75,2.2,2.0,1.5,1.6666666666666667,1.75,1.6,H,23,0.13333333333333333,0.4,0.13333333333333333,0.13333333333333333,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.8,6.0,7.0,7.666666666666667,7.0,8.0,11.0,7.0,5.666666666666667,6.25,6.6,18.0,10.0
31,QPR,Wigan,1,3.0,3.0,3.0,2.5,2.0,2.0,2.0,1.6666666666666667,1.75,1.8,H,23,0.12903225806451613,0.4,0.13333333333333333,0.125,3.0,2.0,1.6666666666666667,1.5,1.2,1.0,1.0,1.0,1.0,1.0,5.0,5.5,6.333333333333333,7.0,6.6,11.0,11.0,8.333333333333334,7.0,7.2,19.0,9.0
32,QPR,Everton,0,1.0,2.0,2.3333333333333335,2.5,2.2,1.0,1.5,1.6666666666666667,1.5,1.6,D,24,0.125,0.4,0.125,0.125,0.0,1.5,1.3333333333333333,1.25,1.2,0.0,0.5,0.6666666666666666,0.75,0.8,2.0,3.5,4.333333333333333,5.25,6.0,10.0,10.5,10.666666666666666,8.75,7.6,16.0,6.0
33,QPR,Stoke,1,2.0,1.5,2.0,2.25,2.4,0.0,0.5,1.0,1.25,1.2,H,24,0.12121212121212122,0.2,0.125,0.11764705882352941,1.0,0.5,1.3333333333333333,1.25,1.2,0.0,0.0,0.3333333333333333,0.5,0.6,10.0,6.0,5.666666666666667,5.75,6.2,5.0,7.5,8.666666666666666,9.25,8.0,8.0,14.0
34,QPR,Reading,0,0.0,1.0,1.0,1.5,1.8,2.0,1.0,1.0,1.25,1.4,A,24,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.6,11.0,10.5,7.666666666666667,7.0,6.8,4.0,4.5,6.333333333333333,7.5,8.2,11.0,25.0
35,QPR,Arsenal,1,0.0,0.0,0.6666666666666666,0.75,1.2,0.0,1.0,0.6666666666666666,0.75,1.0,D,25,0.11428571428571428,0.0,0.11764705882352941,0.1111111111111111,0.0,0.0,0.3333333333333333,0.25,0.8,0.0,0.5,0.3333333333333333,0.25,0.4,7.0,9.0,9.333333333333334,7.5,7.0,5.0,4.5,4.666666666666667,6.0,7.0,15.0,13.0
36,QPR,Newcastle,1,0.0,0.0,0.0,0.5,0.6,1.0,0.5,1.0,0.75,0.8,A,25,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.25,0.2,1.0,0.5,0.6666666666666666,0.5,0.4,6.0,6.5,8.0,8.5,7.2,11.0,8.0,6.666666666666667,6.25,7.0,13.0,14.0
37,QPR,Liverpool,0,1.0,0.5,0.3333333333333333,0.25,0.6,2.0,1.5,1.0,1.25,1.0,A,25,0.10810810810810811,0.0,0.10526315789473684,0.1111111111111111,1.0,0.5,0.3333333333333333,0.25,0.4,2.0,1.5,1.0,1.0,0.8,3.0,4.5,5.333333333333333,6.75,7.4,7.0,9.0,7.666666666666667,6.75,6.4,10.0,8.0
0,Man City,Southampton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Man City,Liverpool,0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,H,3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,20.0
2,Man City,QPR,1,2.0,2.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,D,4,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.5,0.0,0.0,0.0,5.0,5.5,0.0,0.0,0.0,11.0,15.0
3,Man City,Stoke,0,3.0,2.5,2.6666666666666665,0.0,0.0,1.0,1.5,1.6666666666666667,0.0,0.0,H,7,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,11.666666666666666,0.0,0.0,5.0,5.0,5.333333333333333,0.0,0.0,9.0,19.0
4,Man City,Arsenal,1,1.0,2.0,2.0,2.25,0.0,1.0,1.0,1.3333333333333333,1.5,0.0,D,8,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.3333333333333333,0.25,0.0,3.0,7.5,7.666666666666667,9.5,0.0,11.0,8.0,7.0,6.75,0.0,15.0,4.0
5,Man City,Fulham,0,1.0,1.0,1.6666666666666667,1.75,2.0,1.0,1.0,1.0,1.25,1.4,D,9,0.4,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,10.0,6.5,8.333333333333334,8.25,9.6,4.0,7.5,6.666666666666667,6.25,6.2,10.0,14.0
6,Man City,Sunderland,1,1.0,1.0,1.0,1.5,1.6,2.0,1.5,1.3333333333333333,1.25,1.4,A,12,0.5,0.4,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.4,3.0,6.5,5.333333333333333,7.0,7.2,12.0,8.0,9.0,8.0,7.4,21.0,7.0
7,Man City,West Brom,0,3.0,2.0,1.6666666666666667,1.5,1.8,0.0,1.0,1.0,1.0,1.0,H,15,0.5714285714285714,0.6,0.75,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.5,0.4,16.0,9.5,9.666666666666666,8.0,8.8,6.0,9.0,7.333333333333333,8.25,7.6,8.0,26.0
8,Man City,Swansea,1,1.0,2.0,1.6666666666666667,1.5,1.4,2.0,1.0,1.3333333333333333,1.25,1.2,A,18,0.625,0.6,0.75,0.5,0.0,0.5,0.6666666666666666,0.75,0.8,0.0,0.0,0.3333333333333333,0.25,0.4,8.0,12.0,9.0,9.25,8.0,13.0,9.5,10.333333333333334,8.75,9.2,21.0,16.0
9,Man City,West Ham,0,1.0,1.0,1.6666666666666667,1.5,1.4,0.0,1.0,0.6666666666666666,1.0,1.0,H,21,0.6666666666666666,0.8,0.8,0.5,0.0,0.0,0.3333333333333333,0.5,0.6,0.0,0.0,0.0,0.25,0.2,5.0,6.5,9.666666666666666,8.0,8.4,5.0,9.0,8.0,9.0,8.0,9.0,10.0
10,Man City,Tottenham,1,0.0,0.5,0.6666666666666666,1.25,1.2,0.0,0.0,0.6666666666666666,0.5,0.8,D,22,0.6,0.8,0.8,0.4,0.0,0.0,0.0,0.25,0.4,0.0,0.0,0.0,0.0,0.2,1.0,3.0,4.666666666666667,7.5,6.6,8.0,6.5,8.666666666666666,8.0,8.8,18.0,6.0
11,Man City,Aston Villa,1,2.0,1.0,1.0,1.0,1.4,1.0,0.5,0.3333333333333333,0.75,0.6,H,25,0.6363636363636364,0.8,0.8333333333333334,0.4,0.0,0.0,0.0,0.0,0.2,1.0,0.5,0.3333333333333333,0.25,0.2,8.0,4.5,4.666666666666667,5.5,7.6,2.0,5.0,5.0,7.0,6.8,6.0,16.0
12,Man City,Chelsea,0,5.0,3.5,2.3333333333333335,2.0,1.8,0.0,0.5,0.3333333333333333,0.25,0.6,H,28,0.6666666666666666,0.8,0.8571428571428571,0.4,1.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.5,0.3333333333333333,0.25,0.2,8.0,8.0,5.666666666666667,5.5,6.0,8.0,5.0,6.0,5.75,7.2,10.0,21.0
13,Man City,Wigan,0,0.0,2.5,2.3333333333333335,1.75,1.6,0.0,0.0,0.3333333333333333,0.25,0.2,D,29,0.6153846153846154,0.6,0.8571428571428571,0.3333333333333333,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.0,0.3333333333333333,0.25,0.2,1.0,4.5,5.666666666666667,4.5,4.6,7.0,7.5,5.666666666666667,6.25,6.0,11.0,5.0
14,Man City,Everton,1,0.0,0.0,1.6666666666666667,1.75,1.4,2.0,1.0,0.6666666666666666,0.75,0.6,A,32,0.6428571428571429,0.6,0.8571428571428571,0.42857142857142855,0.0,0.0,0.3333333333333333,0.25,0.2,0.0,0.0,0.0,0.25,0.2,4.0,2.5,4.333333333333333,5.25,4.4,6.0,6.5,7.0,5.75,6.2,15.0,9.0
15,Man City,Man United,1,1.0,0.5,0.3333333333333333,1.5,1.6,1.0,1.5,1.0,0.75,0.8,D,33,0.6,0.6,0.75,0.42857142857142855,1.0,0.5,0.3333333333333333,0.5,0.4,1.0,0.5,0.3333333333333333,0.25,0.4,6.0,5.0,3.6666666666666665,4.75,5.4,5.0,5.5,6.0,6.5,5.6,8.0,9.0
16,Man City,Newcastle,0,2.0,1.5,1.0,0.75,1.6,3.0,2.0,2.0,1.5,1.2,A,33,0.5625,0.4,0.6666666666666666,0.42857142857142855,0.0,0.5,0.3333333333333333,0.25,0.4,2.0,1.5,1.0,0.75,0.6,11.0,8.5,7.0,5.5,6.0,3.0,4.0,4.666666666666667,5.25,5.8,8.0,16.0
17,Man City,Reading,1,1.0,1.5,1.3333333333333333,1.0,0.8,3.0,3.0,2.3333333333333335,2.25,1.8,A,36,0.5882352941176471,0.4,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,2.0,2.0,1.6666666666666667,1.25,1.0,8.0,9.5,8.333333333333334,7.25,6.0,10.0,6.5,6.0,6.0,6.2,16.0,17.0
18,Man City,Sunderland,0,1.0,1.0,1.3333333333333333,1.25,1.0,0.0,1.5,2.0,1.75,1.8,H,39,0.6111111111111112,0.6,0.7,0.5,0.0,0.0,0.0,0.25,0.2,0.0,1.0,1.3333333333333333,1.25,1.0,10.0,9.0,9.666666666666666,8.75,7.8,1.0,5.5,4.666666666666667,4.75,5.0,6.0,17.0
19,Man City,Norwich,0,1.0,1.0,1.0,1.25,1.2,0.0,0.0,1.0,1.5,1.4,H,39,0.5789473684210527,0.4,0.7,0.4444444444444444,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6666666666666666,1.0,1.0,6.0,8.0,8.0,8.75,8.2,12.0,6.5,7.666666666666667,6.5,6.2,19.0,12.0
20,Man City,Stoke,1,3.0,2.0,1.6666666666666667,1.5,1.6,4.0,2.0,1.3333333333333333,1.75,2.0,A,42,0.6,0.6,0.7,0.5,1.0,0.5,0.3333333333333333,0.25,0.2,2.0,1.0,0.6666666666666666,1.0,1.2,8.0,7.0,8.0,8.0,8.6,9.0,10.5,7.333333333333333,8.0,7.0,13.0,13.0
21,Man City,Arsenal,0,3.0,3.0,2.3333333333333335,2.0,1.8,0.0,2.0,1.3333333333333333,1.0,1.4,H,45,0.6190476190476191,0.8,0.7272727272727273,0.5,1.0,1.0,0.6666666666666666,0.5,0.4,0.0,1.0,0.6666666666666666,0.5,0.8,9.0,8.5,7.666666666666667,8.25,8.2,3.0,6.0,8.0,6.25,7.0,4.0,17.0
22,Man City,Fulham,1,0.0,1.5,2.0,1.75,1.6,2.0,1.0,2.0,1.5,1.2,A,48,0.6363636363636364,0.8,0.7272727272727273,0.5454545454545454,0.0,0.5,0.6666666666666666,0.5,0.4,2.0,1.0,1.3333333333333333,1.0,0.8,4.0,6.5,7.0,6.75,7.4,9.0,6.0,7.0,8.25,6.8,16.0,9.0
23,Man City,QPR,0,2.0,1.0,1.6666666666666667,2.0,1.8,0.0,1.0,0.6666666666666666,1.5,1.2,H,51,0.6521739130434783,0.8,0.75,0.5454545454545454,1.0,0.5,0.6666666666666666,0.75,0.6,0.0,1.0,0.6666666666666666,1.0,0.8,11.0,7.5,8.0,8.0,7.6,0.0,4.5,4.0,5.25,6.6,3.0,20.0
24,Man City,Liverpool,1,0.0,1.0,0.6666666666666666,1.25,1.6,0.0,0.0,0.6666666666666666,0.5,1.2,D,52,0.625,0.8,0.75,0.5,0.0,0.5,0.3333333333333333,0.5,0.6,0.0,0.0,0.6666666666666666,0.5,0.8,3.0,7.0,6.0,6.75,7.0,7.0,3.5,5.333333333333333,4.75,5.6,15.0,5.0
25,Man City,Southampton,0,2.0,1.0,1.3333333333333333,1.0,1.4,2.0,1.0,0.6666666666666666,1.0,0.8,D,53,0.6,0.6,0.6923076923076923,0.5,1.0,0.5,0.6666666666666666,0.5,0.6,1.0,0.5,0.3333333333333333,0.75,0.6,5.0,4.0,6.333333333333333,5.75,6.4,12.0,9.5,6.333333333333333,7.0,6.2,21.0,9.0
26,Man City,Chelsea,1,3.0,2.5,1.6666666666666667,1.75,1.4,1.0,1.5,1.0,0.75,1.0,H,53,0.5769230769230769,0.4,0.6923076923076923,0.46153846153846156,2.0,1.5,1.0,1.0,0.8,1.0,1.0,0.6666666666666666,0.5,0.8,7.0,6.0,5.0,6.5,6.0,4.0,8.0,7.666666666666667,5.75,6.4,7.0,13.0
27,Man City,Aston Villa,0,2.0,2.5,2.3333333333333335,1.75,1.8,0.0,0.5,1.0,0.75,0.6,H,56,0.5925925925925926,0.4,0.7142857142857143,0.46153846153846156,0.0,1.0,1.0,0.75,0.8,0.0,0.5,0.6666666666666666,0.5,0.4,11.0,9.0,7.666666666666667,6.5,7.4,1.0,2.5,5.666666666666667,6.0,4.8,4.0,15.0
28,Man City,Everton,0,0.0,1.0,1.6666666666666667,1.75,1.4,1.0,0.5,0.6666666666666666,1.0,0.8,A,59,0.6071428571428571,0.4,0.7142857142857143,0.5,0.0,0.0,0.6666666666666666,0.75,0.6,1.0,0.5,0.6666666666666666,0.75,0.6,5.0,8.0,7.666666666666667,7.0,6.2,12.0,6.5,5.666666666666667,7.25,7.2,20.0,10.0
29,Man City,Newcastle,1,2.0,1.0,1.3333333333333333,1.75,1.8,0.0,0.5,0.3333333333333333,0.5,0.8,H,59,0.5862068965517241,0.4,0.7142857142857143,0.4666666666666667,1.0,0.5,0.3333333333333333,0.75,0.8,0.0,0.5,0.3333333333333333,0.5,0.6,5.0,5.0,7.0,7.0,6.6,11.0,11.5,8.0,7.0,8.0,17.0,11.0
30,Man City,Man United,0,4.0,3.0,2.0,2.0,2.2,0.0,0.0,0.3333333333333333,0.25,0.4,H,62,0.6,0.6,0.7333333333333333,0.4666666666666667,2.0,1.5,1.0,0.75,1.0,0.0,0.0,0.3333333333333333,0.25,0.4,11.0,8.0,7.0,8.0,7.8,1.0,6.0,8.0,6.25,5.8,5.0,19.0
31,Man City,Wigan,1,1.0,2.5,2.3333333333333335,1.75,1.8,2.0,1.0,0.6666666666666666,0.75,0.6,A,65,0.6129032258064516,0.8,0.7333333333333333,0.5,0.0,1.0,1.0,0.75,0.6,0.0,0.0,0.0,0.25,0.2,7.0,9.0,7.666666666666667,7.0,7.8,5.0,3.0,5.666666666666667,7.25,6.0,9.0,16.0
32,Man City,Tottenham,0,1.0,1.0,2.0,2.0,1.6,0.0,1.0,0.6666666666666666,0.5,0.6,H,68,0.625,0.8,0.75,0.5,0.0,0.0,0.6666666666666666,0.75,0.6,0.0,0.0,0.0,0.0,0.2,4.0,5.5,7.333333333333333,6.75,6.4,6.0,5.5,4.0,5.75,7.0,8.0,10.0
33,Man City,West Ham,1,3.0,2.0,1.6666666666666667,2.25,2.2,1.0,0.5,1.0,0.75,0.6,H,68,0.6060606060606061,0.6,0.75,0.47058823529411764,0.0,0.0,0.0,0.5,0.6,1.0,0.5,0.3333333333333333,0.25,0.2,8.0,6.0,6.333333333333333,7.5,7.0,7.0,6.5,6.0,4.75,6.0,11.0,11.0
34,Man City,Swansea,0,2.0,2.5,2.0,1.75,2.2,1.0,1.0,0.6666666666666666,1.0,0.8,H,71,0.6176470588235294,0.8,0.7647058823529411,0.47058823529411764,1.0,0.5,0.3333333333333333,0.25,0.6,0.0,0.5,0.3333333333333333,0.25,0.2,10.0,9.0,7.333333333333333,7.25,8.0,6.0,6.5,6.333333333333333,6.0,5.0,9.0,16.0
